id,source,text,created_at
665,x,gak ada drama sunscreen abu-abu lagi sejak pake ini: AMATERASUN SUNSCREEN BIKIN PUTIH TAPI GAK BIKIN ABU2 MONYET hasilnya natural dan nyaman banget sih di apply ? https://t.co/J6H1HXYR9X https://t.co/IPE57z7g5n,Thu Jun 05 02:50:49 +0000 2025
666,x,Kulit sensitif kalo pake Sunscren? Ni pkae aja Amaterasun sunscreen bikin putih dan lembab https://t.co/X3zoH1509I https://t.co/ktAqhmv1Co,Thu Jun 05 02:50:30 +0000 2025
667,x,Amaterasun sunscreen bikin putih apply nya juga gampang gass buruan beli https://t.co/Dan2uvpFGr https://t.co/2ENbbZOITK,Thu Jun 05 02:50:11 +0000 2025
668,x,Aku percaya banget kalau Amaterasun sunscreen bikin putih tapi gak bikin abu? monyet..udah lama banget aku pakai memang banyak perubahan di kulit aku https://t.co/zPKYLtN1Jh https://t.co/lWa9cgkGGu,Thu Jun 05 02:50:11 +0000 2025
669,x,Klean musti tau guys Amaterasun sunscreen bikin putih no kaleng kaleng ini beda dari sunscreen yg lain https://t.co/ROCSc3ddtf https://t.co/cuyF9Xdkxf,Thu Jun 05 02:49:54 +0000 2025
670,x,Ga nyangka loh Amaterasun sunscreen bikin putih kulitku. Coba gue tahu sedari dulu. Begitu terlihat hasilnya https://t.co/ctkIAFPwFG https://t.co/iTFWXNg5mW,Thu Jun 05 02:49:44 +0000 2025
671,x,siang-siang panas gak takut lagi karena kulit udah dilindungi &amp; dibikin glowing sama: AMATERASUN SUNSCREEN BIKIN PUTIH TAPI GAK BIKIN ABU2 MONYET nyaman banget sih di apply https://t.co/1jDGOKdupm https://t.co/eAVVNuVtS8,Thu Jun 05 02:49:22 +0000 2025
672,x,Waah Amaterasun sunscreen bikin putih https://t.co/JyBfjAqfmm https://t.co/a4zOWY11FT,Thu Jun 05 02:49:18 +0000 2025
673,x,Bagus sih emang Amaterasun sunscreen bikin putih buruan beli deh https://t.co/JUm9dHio0B https://t.co/AKwV0MD9A1,Thu Jun 05 02:49:12 +0000 2025
674,x,Rutin pake Amaterasun suncreen ternyata mantul hasilnya. Amaterasun sunscreen bikin putih kulit aku nih https://t.co/drUpFK4p0A https://t.co/MmEXt8n3T0,Thu Jun 05 02:49:00 +0000 2025
675,x,liat hasilnya deh no edit no filter ini beneran karena pake AMATERASUN SUNSCREEN BIKIN PUTIH TAPI GAK BIKIN ABU2 MONYET teksturnya ringan blend-nya gampang dan nyaman banget https://t.co/B0K7pTgY92 https://t.co/aTXmgz90Qs,Thu Jun 05 02:48:50 +0000 2025
676,x,AMATERASUN SUNSCREEN BIKIN PUTIH apalagi nyaman dipakainya dan gak lengket di kulit https://t.co/a0C4mqIB6s https://t.co/s4pZH5paKW,Thu Jun 05 02:48:47 +0000 2025
677,x,Liburan ke pantai jangan lupa pake Amaterasun sunscreen bikin putih dan kulit jadi sehat https://t.co/Q0c0jhSaU9 https://t.co/fXPyHPsPfm,Thu Jun 05 02:48:38 +0000 2025
678,x,Harga segitu tapi Amaterasun sunscreen bikin putih worth it lah buruan beli https://t.co/IaZRsuvnTI https://t.co/n7KKfmUykw,Thu Jun 05 02:48:15 +0000 2025
679,x,Sudah tahu belum kalau Amaterasun sunscreen bikin putih kulit kita? Cobain deh kalau ga percaya. Aku sdh buktikan https://t.co/t1weJbVVza https://t.co/HtRU5CIdJr,Thu Jun 05 02:48:07 +0000 2025
680,x,muka belang gegara mantai kemari tapi untungnya sekarang aku pake AMATERASUN SUNSCREEN BIKIN PUTIH jadi bisa rata lagi deh warna kulitku https://t.co/4x3eV9DU1H,Thu Jun 05 02:47:45 +0000 2025
681,x,Wajib banget keluar rumah bawa produk ini soalnya Amaterasun sunscreen bikin putih dan melindungi dari bahaya sinar matahari https://t.co/orBg5sZEDh https://t.co/wlzu2QuBrE,Thu Jun 05 02:47:35 +0000 2025
682,x,udah lama nyari sunscreen yang bikin kulit keliatan sehat dan cerah? ini dia jawabannya: AMATERASUN SUNSCREEN BIKIN PUTIH TAPI GAK BIKIN ABU2 MONYET dan nyaman banget sih di apply https://t.co/PNWxwlR8AE https://t.co/QKis71h5hj,Thu Jun 05 02:47:16 +0000 2025
683,x,Gw bisikin deh Amaterasun sunscreen bikin putih kulit kita loh dan lembut https://t.co/hzgdCbX5CD https://t.co/pWJl7u0ERQ,Thu Jun 05 02:47:07 +0000 2025
684,x,Apply nya gampang enak banget Amaterasun sunscreen bikin putih buruan beli https://t.co/en32XrjKqh https://t.co/T0mtvbiTm1,Thu Jun 05 02:47:05 +0000 2025
685,x,Siapa yang sudah cobain suncreen ini? Amaterasun sunscreen bikin putih kulit kita serta melindungi kdari bahaya sinar matahari https://t.co/MGp5PTMQ6x https://t.co/3R9I0Rgl8p,Thu Jun 05 02:46:54 +0000 2025
686,x,Makin luv dengan produk ini karena Amaterasun sunscreen bikin putih dan kulit makin indah terawat https://t.co/skhKIpjUYm https://t.co/fHesspGWIi,Thu Jun 05 02:45:50 +0000 2025
687,x,Amaterasun sunscreen selain bikin putih dan gk abu? Sunscren ini mudah banget di aply nya https://t.co/NcB7IbJVt8 https://t.co/PNIxcaKFif,Thu Jun 05 02:45:48 +0000 2025
688,x,Amaterasun sunscreen bikin putih ga bkin kusemmmmmmm Beli didieu https://t.co/znZC7AhUgt https://t.co/CKgYigU66g,Thu Jun 05 02:45:32 +0000 2025
689,x,Keren Amaterasun sunscreen bikin putih https://t.co/gkGmQ7J8hh https://t.co/EwH6DZ95iN,Thu Jun 05 02:45:17 +0000 2025
690,x,Mantul deh Amaterasun sunscreen bikin putih kulit aku. Sudah fix ga mau pindah ke yang lain lagi https://t.co/7ZAr7UGUMc https://t.co/ZDXyFvBMFv,Thu Jun 05 02:44:58 +0000 2025
691,x,Di apply nya simpel banget apalagi teksturnya ringan. Amaterasun sunscreen bikin putih dan jadi makin percaya diri https://t.co/twvaogftBe https://t.co/FU8xb6QFFv,Thu Jun 05 02:44:17 +0000 2025
692,x,Jangan ragu lagi ya guys Amaterasun sunscreen bikin putih tapi gak bikin abu? monyet https://t.co/y0LVbMQx36,Thu Jun 05 02:44:11 +0000 2025
693,x,Suka banget sama ini Amaterasun sunscreen bikin putih dan gk bikin abu abu https://t.co/3HIM289yk7 https://t.co/ev8XHdrGPG,Thu Jun 05 02:43:59 +0000 2025
694,x,FYI GUYSS AMATERASUN SUNSCREEN BIKIN PUTIH https://t.co/DCYatRcY6Y,Thu Jun 05 02:43:57 +0000 2025
695,x,Selain mudah apply Amaterasun sunscreen bikin putih tapi gak bikin abu? monyet https://t.co/cNJKaGhLkI,Thu Jun 05 02:43:27 +0000 2025
696,x,Punya kulit lebih cerah sekarang bukan mustahil lagi karena Amaterasun sunscreen bikin putih https://t.co/qIePVjssvA https://t.co/xBSbuECkaZ,Thu Jun 05 02:43:27 +0000 2025
697,x,Kalian sudah tahu belum bahwa AMATERASUN SUNSCREEN BIKIN PUTIH https://t.co/qU0sOqdoKE,Thu Jun 05 02:42:48 +0000 2025
698,x,Beneran ternyata Amaterasun sunscreen bikin putih gaes. Gue rutin pake suncreen ini kulit makin glowing https://t.co/dW8zQ4yYbg https://t.co/dLYvXCqSkk,Thu Jun 05 02:42:45 +0000 2025
699,x,Amaterasun sunscreen bikin putih https://t.co/DPLWjjnvPd https://t.co/VgIevC3Fcs,Thu Jun 05 02:42:42 +0000 2025
700,x,Dengan SPF 50+ AMATERASUN SUNSCREEN BIKIN PUTIH https://t.co/576j4fgnKl,Thu Jun 05 02:42:25 +0000 2025
701,x,Dari pada pusing dan bingung pilih Sunscren mending beli ini aja AMATERASUN SUNSCREEN BIKIN PUTIH https://t.co/gjeehoyeEW https://t.co/4KbbNQWU9n,Thu Jun 05 02:42:08 +0000 2025
702,x,Tau nggak guys AMATERASUN SUNSCREEN BIKIN PUTIH lho https://t.co/P6DlwqG2HX,Thu Jun 05 02:41:43 +0000 2025
703,web,"awalnya ganti sunscreen dari brand A yg katanya overclaim ke sunscreen ini.. aku ngk notice ternyata dia membuat breakout dan muncul jerawat kecilâ€ù karena aku pake barengan dengan bahan aktif yang lain, karena kecurigaanku muncul kok bruntusan ngk hilangâ€ù.. akhirnya bulan ke 6 pemakaian aku stop pake sunscreen ini.. dan boom ternyata dia emang biang kerok bruntusan aku.. sedih sih?Ÿ¥? mungkin kulitku kurang cocok dengan yang ini?Ÿ˜£",15/06/2025
704,web,"satu satunya sunscreen yg cepet meresap dan ga bikin muka sumuk / makin berminyak dikulit aku yg combi to oily

(+) Ringan, mudah di blend, no whitecast, worth the price.
(-) PA++ yg artinya kurang cocok di pake buat outdor (klo mau pake buat outdor reapply 2 jam sekali), peeling klo lama ngeblendnya / kegesek terlalu keras.

so far klo ditanya beli lgi atau ngga, maybe yes but PA++ NYA TAMBAHIN DONGG?Ÿ™è?Ÿ™è?Ÿ¥º",08/06/2025
705,web,"Satu satunya sunscreen yg aman untuk kulit berminyak karna ga bikin muka jadi kilang minyak, produknya ringan banget dikulit dan cepet banget ngeresepnya. Selain itu harganya juga affordable buat budget mahasiswa, pemakaian awet bisa sampe 2bulanan",01/06/2025
706,web,"Sunscreennya bagus dan cocok buat tipe kulit acne prone skine dan oily. Ga bikin breakout, konsistensinya juga bagus gampang utk di blend, dqn spf nya juga udah 50 cocok buat dipake outoor dan buat reapply jga nyaman dipakai dan paling penting ga perih di mata",01/06/2025
707,web,"Amaterasun Sunscreen Serum SPF 50+ ini enak banget dipakai, teksturnya ringan kaya serum, gampang meresap, dan gak ninggalin white cast. Kulit jadi terlindungi maksimal dari sinar matahari tanpa rasa lengket atau berat. Cocok banget buat yang suka sunscreen yang nyaman dipakai sehari-hari dan bisa dipakai sebelum makeup.",31/05/2025
708,web,"Tau brand ini waktu dateng ke bxb tahun lalu dan promonya menarik. Menurut aku ini blind buy yang aku gak menyesal hehe. Teksturnya creamy tapi sedikit cair bukan tipe creamy padat gitu. Gak whitecast, gampang menyerap, gak bikin sumuk di kulit muka juga, dan so far aman gak bikin komedoan dan jerawatan. Definitely will try another varian.",31/05/2025
709,web,"Aku baru cobain Amaterasun Sunscreen Serum SPF 50+ PA++, dan jujur... ini salah satu sunscreen lokal yang underrated banget! Teksturnya ringan, nyaman, dan cocok buat dipakai daily, apalagi kalau lo suka skincare-an tanpa ribet.

Tekstur & Feel-nya di Kulit:
Teksturnya bener-bener kayak serumâ€”ringan, watery, gampang dibaurin, dan cepet nyerap. Nggak lengket sama sekali dan finish-nya tuh glowy sehat, bukan kilang minyak. Buat yang kulitnya kombinasi atau cenderung berminyak, ini aman banget!",31/05/2025
710,web,"Teksturnya ringan,mudah meresap ke kulit dan tidak meninggalkan white cast. Produk ini terasa ringan dan tidak lengket bahkan setelah beberapa jam digunakan. Amaterasun Sunscreen adalah pilihan lokal yang sangat layak dicoba, terutama jika kamu mencari sunscreen ringan, nyaman dipakai sehari-hari, dan cocok untuk kulit sensitif.",30/05/2025
711,web,"So far kalau kulitku lagi oily, pake ini + moisturizer yang agak thick untuk perbaikin skin barrier itu superb banget! Cuma kalau dibarengin moisturizer yang tipis, jadi agak kering sih, bisa crack under make up. Balik lagi memang harus disesuain dgn kondisi kulit ya, but so far i love this and will repurchase karena ga bikin ada closed comedones atau beruntusan :)",28/05/2025
712,web,"Cocok sekali pakai sunscreen serum ini. Teksturnya super cair, ringan, dan cepat banget menyerap di kulit. Ga bikin muka jadi lengket, gampang di-blend, dan yang penting no whitecast! Menurutku oily-skin friendly yaa, kalo keringatan juga masih aman banget.",20/05/2025
713,web,"sunscreen yang oke banget!!!! jujur awalnya beli karena iseng dan lagi diskon di app ecommerce, tapi ternyata worth the price, awalnya sih agak kaget sama teksturnya yang cair dan tiba tiba keluar waktu dipencet wkwk (ya jadi gaperlu dipencet yaa tinggal dituang aja hihi) dipake dimuka gamenimbulkan whitecast dan ga perih dimata (ini poin plus buat aku pribadi), gabikin kusem dan gabikin minyakan malah diwajah keliatan bagus aja gitu glowing sehat, spv-nya juga udah oke banget yaitu 50+, dan selama pemakaian gamerasakan ada efek yang negatif buat dimukaku",07/05/2025
714,web,"The best sunscreen i ever had! Gampang nyerap, ga gerah, gampang meresap, tekstur cair bgt, doesnâ€™t ruin my makeup, ga bikin perih di area mata, no pilling, pokoknya kaya ga pake apa apa. Untuk harga se-affordable ini, ini bagus banget. Bagus bgt!â?êï¸èâ?êï¸èâ?êï¸èâ?êï¸èâ?êï¸è very recommended!",06/05/2025
715,web,Sangat ringan sekali dipakainyasehingga saya suka setiap haripakai di pagi hari dan beraktifitas untuk kerja dan acara santai semoga produk ini dapat ditingkatkan kembali seperti produk lain dan bisa harganya lebih terjangkau dimasyarakat,04/05/2025
716,web,"Kulit aku tipe yang berminyak banget jadi kalau cari sunscreen memang harus pilih yang cocok yang nggak bikin tambah berminyak, pertama kali nyoba yang ini langsung jatuh cinta gk tuhh wkwkk, sekarang juga lagi panas2nya ya jadi kudu harus banget pakai sunscreen guys, rekomended pokoknyaa",04/05/2025
717,web,"Ini sunscreen yang ringan banget Dan tidak whitecast, teksturnya ringan ,aromanya tidak menyengat. Aku pakai ini sekitar hampir 2 bulan Dan hasil pemakaiannya di kulit aku yang Kering cocok tidak menimbulkan bruntusan serta harga yang affordabl.",04/05/2025
718,web,"Glowing bangett kalo pakaii sunscreen amaterasun ini biasanya aku pakai setiap pagi sebelum berangkat kerja, terus pas mau istirahat pasti re-apply lagi sihh, biar nggak belang muka nyaa dan tetapp glowing setiapp saat hahahhahah keren abizz",03/05/2025
719,web,"Sering banget gonta ganti sunscreen, dan amaterasun termasuk yang nyaman dipakai, texturenya agak encer beda sama sunscreen spf 50 lain, tidak white cast jd untuk kulitku yg tan tidak abu2?Ÿ˜†. Di appy juga mudah banget, akhirnya sampe beli yg besar",03/05/2025
720,web,"Pertama coba teksturnya cair banget ga kaya sunscreen lain yang pernah aku coba, tp ternyata cocok buat kulit aku yg oily skin, gampang nyerap dan ringan rasanya walaupun di layer pake makeup dan pastinya ngga whitecase di muka akuu.. luv bangeet sm sunscreen ini",03/05/2025
721,web,"Udah 3 bulanan ini aku beralih ke sunscreennya amaterasun sebelumnya pakai Nivea trs penasaran, dan bagus donggg
Gak bikin lengket, lumayan mencerahkan sedikit. Dan aku merasanya jadi lebih glowing sih

Dari segi harga terjangkaulah yaa, akhirnya sekarang nyetock terus tiap bulan",03/05/2025
722,web,"Teksturnya watery nggak lengket dan cepat meresap aku suka banget sama teksturnya cocok untuk kulit aku yang kombinasi to oily, teksturnya nggak berat diwajah nggak bikin whitecast juga..udah repurchase berkali-kali sih buat sunscreen ini",03/05/2025
723,web,"Udah mantep beralih ke Amaterasun UV Sunscreen Serum SPF 50+ yg untuk kulit normal to oilyâ€”teksturnya ringan, cepat meresap, dan gak bikin greasy! Kulit tetap matte tapi lembap. No whitecast, cocok buat daily use. Wajib masuk skincare routine kamu juga!",03/05/2025
724,web,"Sunscreennya ringan banget kayak air, terus gampang di blend, no white cast, tapi agak sumuk kalo udah nge set jadi better jangan ditimpa bedak dan lain-lain, soalnya sumuk banget
Lebih cocok buat aktifitas dalem ruangan yg AC biar gak banyak keringet",02/05/2025
725,web,"Aku beli karena banyak yang review bagus dan akhirnya aku coba sendiri. Sunscreen ini bagus banget untuk kulit berminyak, hasilnya matte tapi bukan terlalu kering cuman kalo di aku tetap harus pake moisturizer dulu. Di bawah makeup juga nggak bikin peeling dan tetap bagus aja.",02/05/2025
726,web,"Best sunscreen ever!! no whitecast, kulit berasa lebih sehat. ditimpa makeup juga gak nge crack. spf nya tinggi jadi bisa melindungi kulit lebih optimal. dan no peeling. untuk harga juga lumayan terjangkau sesuai dengan ukuran dan kualitasnya",01/05/2025
727,web,"sesuka itu sama sunscreen amaterasun, tekstur nya halus mudah menyerap, tidak lengket di kulit, aromanya tidak menyengat dan menyegarkan, cocok untuk kulit sensitif dan mudah jerawatan, melindungi dari paparan sinar UV, menghilangkan noda hitam di kulit, suka banget pokoknya, pengemasannya rapi, harganya terjangkau, kualitas produk baik.",28/04/2025
728,web,"Aku beli sunscreen ini karena banyak yang rekomendasiin.
â?êï¸è Waktu pertama kali coba, aku notice teksturnya cair banget sampai gampang tumpah.
â?êï¸è Setelah beberapa kali pakai, aku ngerasa kulit malah jadi panas dan gerah.
â?êï¸è Hal yang aku suka: no whitecast dan cepat meresap.
â?êï¸è Yang kurang aku suka: tekstur terlalu cair dan packaging gampang bocor.

Overall, aku rasa cocok untuk kulit tertentu, tapi buat aku pribadi kurang cocok",26/04/2025
729,web,"teksturnya kayak lotion yang secair itu. Musti hati-hati klo mau nuang ke tangan. Aplikasinya gampang, cepet kering, kerasa banget langsung nahan minyak. Cocok buat yang berminyak. klo buat kulit normal to dry kurang ku rekomendasiun",24/04/2025
730,web,"Hampir semua yg aku pengen dr sunscreen ada di sini. Teksturnya enak, isinya banyak, ga ada white cast dan finishnya di tengah2 ga matte dan ga glowing. Cuma sayangnya spf nya cuma 35. Tapi proteksinya tetep ok kok.. dipake ga bikin makin berminyak dan aman dibawa panas2an Krn ga bikin gosong. So far jg ga nambah flek hitam. Dipake sebelum make up jg aman.",19/04/2025
731,web,"ini sunscreen bagus banget, cepet nyerap juga ke kulit. teksturnya cair banget, tapi gak bikin whitecast. cocok untuk kulit yang berminyak, dan gak bikin kilap di wajah. gampang di blend juga sama make up",11/04/2025
732,web,"Ini pertama kalinya nyoba sunscreen nya amaterasu
.Sunscreen satu ini texturnya cair banget dan mudah diaplikasiin ke wajah. Selain itu, muda banget menyerap dan tidak meninggalkan whitecast sama sekali. Produk ini juga gak ngasih efek bruntusan atau jerawatan di aku.",02/04/2025
733,web,"Texture favoritku akhirnya ketemu! Ini dia produk yang cair, ringan, dan bikin kulit rasanya kayak gapake apa-apa ?Ÿ˜ç Hasilnya matte banget, minyaknya cuma muncul sedikit bangetâ€”beneran se-dikit itu! Tapi, di aku agak bikin gosong dan peeling kalau ditimpa complexion. Skintint? Peeling parah! Two way cake masih bisa tolerir. Rekomendasi? Cocok buat indoor atau buat yang gamau pakai bedak sama sekali.",30/03/2025
734,web,"aku suka banget sama teksturnya, cair ringan gitu
after pakai ini rasanya kaya gapake apa apa terus hasilnya juga matte gitu. gong nya ga bikin jadi minyakan. ada minyak tapi sedikit buangettt, beneran se dikit itu.
tapi yang disayangkan itu PA nya cuma 2 (++) jadi di aku agak sedikit bikin gosong dan dia peeling kalau ditimpa complexion. aku pakein skintint dia peeling parah, dipakein twc ga se parah pakai skintint huhu
jadi dia ini cocoknya buat di indoor aja dan cocok kalau kalian gamau pakai bedak sama sekali atau pakai bedak ringan",29/03/2025
735,web,"udah habis satu tube dan sekarang tube kedua. di teksturnya watery dan gampang diblend di aku. dia ga buat wajahku breakout tp juga ga menenangkan jerawat. biasanya aku kalo pake sunscreen ada beberapa yg bikin pieku merah gitu tpi dia ga. tpi tutup tube punyaku yg pertama gtau knpa ringkih bgt jatuh sekali tiba tiba gabisa ditutup gitu hahaha,mungkin salahku jugaa. mnurutku ini cukup worth the price sih yaa cuma 50an gituu.",29/03/2025
736,web,"setelah 3 mingguan pake, aku merasa bahwa sunscreen ini punya banyak kelebihan, finish nya matte, lightweight, tekstur nya cair bgt, no white cast at all, ga perih buat wudu, diratain mudah banget, tapi satu kurang nya comedogenic. ternyata pas di lihat ingredients nya hmmm betul comedogenic. cocok banget buat yg kulitnya cenderung oily, kombinasi.",21/03/2025
737,web,"Lagi suka banget sunscreen ini, bolak balik beli kalo ada promo bundle hehehhe. Packaging : packaging tube sepertu biasa, isi 50ml. Lubangnya juga sesuai jd produk yg keluar pas. Tekstur : gel putih, ringan, enak bgt diblend, ga whitecast, ga ada aroma yang mengganggu. Bener2 suka bgt sih sama teksturnya. Result : jadi udah abis berapa tune ya ini lupa banget karena saking sukanya. Harganya termasuk murah apalagi kalo ada promo diskon bundle, teksturnya enak, ringan, ga mengganggu kalau makeupan, ga whitecast, dan ga bikin kusam!!! Maybe kalo yg size gede udah restock bakalan repurchase yg gede sih karena sesuka ituuu",18/03/2025
738,web,"2 bulan lalu ada niat untuk mengganti sunscreen. Alasan utama pengen ganti sunscreen itu karna sunscreen yang lama kok bikin muka makin kusam dan berminyaknya makin parah. Akhirnya coba deh beli sunscreen ini.

Awal pemakaian sunscreen ini rasanya ringan banget (beda banget teksturnya sama sunscreenku yang sebelumnya yang sangat sangat berat teksturnya). Saat itu mikir 'wah enak banget teksturnya ringan jadi gampang diratain ke seluruh muka'.

Setelah pemakaian seminggu, tiba-tiba muncul 3 jerawat gede gede bgt di pipi sebelah kiri dan kanan, sama di jidat. Saat itu kaget banget (karna sebelumnya belum pernah muncul banyak jerawat yang gede kaya gitu sekaligus 3). Tapi waktu itu gak mikir gara-gara pake sunscreen ini, mikirnya itu karna lg pms aja kali yaaa jadi muncul jerawat gede gede. Akhirnya tetap lanjut pakai sunscreen ini.

Terus diminggu-minggu selanjutnya (sampai sebulan lebih) mukaku jadi muncul jerawat gede terus, dan makin lama tekstur kulit muka makin kasar sama banyak bekas jerawatnya. Akhirnya kuputuskan buat stop pemakaian sunscreen ini.

Ternyata bener dong, seminggu lepas dari sunscreen ini mukaku gak timbul jerawat yang gede-gede lagi, dan tekstur kulit muka balik lagi (gak kasar).

Huffff, sayang sekali produk ini ternyata kurang cocok di muka akuuu padahal teksturnya enak bangettt dan harganya sangat affordable?Ÿ˜?",08/03/2025
739,web,"sejauh ini, ss amaterasun varian ini ga bikin jerawatan or minyakan ya di kulitku. yang aku suka tuh, dia teksturnya cair karna klaimnya emg ss serum, jadi gampang buat diblend, finishnya matte, dan yang lebih gongnya lagi, biasanya ss yg lain tuh di aku lama kelamaan jadi oily prah cuy mukaku, tapi si amaterasun ini sama sekali ngga kaya gitu! minusnya cuma gaada efek tone upnya (antara emang gaada atau di akunya yg ga keliatan)
kalian kalo stnya oily skin, wajib coba sih, minimal sekali seumur hidup",17/02/2025
740,web,"Saya sangat puas dengan Amaterasu Sunscreen! Teksturnya ringan dan tidak berminyak, sehingga sangat nyaman digunakan sehari-hari. SPF 50+ nya juga memberikan perlindungan yang baik dari sinar UV.

Aroma yang lembut dan tidak menyengat juga membuat saya merasa nyaman. Selain itu, kemasannya yang compact dan travel-friendly membuatnya mudah dibawa kemana-mana.

Saya juga merasa bahwa sunscreen ini tidak menyumbat pori-pori kulit saya, sehingga sangat cocok untuk kulit yang sensitif.

Harga yang terjangkau juga membuat saya merasa puas dengan pembelian ini. Saya akan merekomendasikan Amaterasu Sunscreen kepada teman-teman saya!",09/02/2025
